minor_nt,major_nt,severe_nt,storm_status,quiet_status,storm_detection_rate,missed_global_event_rate,under_reacting_rate,mean_abs_level_error,storm_validation_yield,quiet_false_alarm_rate,quiet_validation_yield,composite_score
60,140,250,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.508301293254107,0.9782986111111112,0.0,1.0,0.8230165649515644
60,140,300,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.508301293254107,0.9782986111111112,0.0,1.0,0.8230165649515644
60,140,350,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.508301293254107,0.9782986111111112,0.0,1.0,0.8230165649515644
60,140,400,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.508301293254107,0.9782986111111112,0.0,1.0,0.8230165649515644
60,140,500,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.508301293254107,0.9782986111111112,0.0,1.0,0.8230165649515644
60,160,200,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5109227542817196,0.9782986111111112,0.0,1.0,0.8230165649515644
60,160,250,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5109227542817196,0.9782986111111112,0.0,1.0,0.8230165649515644
60,160,300,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5109227542817196,0.9782986111111112,0.0,1.0,0.8230165649515644
60,160,350,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5109227542817196,0.9782986111111112,0.0,1.0,0.8230165649515644
60,160,400,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5109227542817196,0.9782986111111112,0.0,1.0,0.8230165649515644
60,160,500,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5109227542817196,0.9782986111111112,0.0,1.0,0.8230165649515644
60,180,200,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5139811254806012,0.9782986111111112,0.0,1.0,0.8230165649515644
60,180,250,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5139811254806012,0.9782986111111112,0.0,1.0,0.8230165649515644
60,180,300,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5139811254806012,0.9782986111111112,0.0,1.0,0.8230165649515644
60,180,350,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5139811254806012,0.9782986111111112,0.0,1.0,0.8230165649515644
60,180,400,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5139811254806012,0.9782986111111112,0.0,1.0,0.8230165649515644
60,180,500,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5139811254806012,0.9782986111111112,0.0,1.0,0.8230165649515644
60,200,250,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5169521146452289,0.9782986111111112,0.0,1.0,0.8230165649515644
60,200,300,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5169521146452289,0.9782986111111112,0.0,1.0,0.8230165649515644
60,200,350,ok,ok,0.6992592592592592,0.14,0.16013071895424835,0.5169521146452289,0.9782986111111112,0.0,1.0,0.8230165649515644
